# submitted_item	validated_id	current_symbol
33473	FBgn0004242	Syt1
41288	FBgn0051390	MED7
41280	FBgn0051391	CG31391
37834	FBgn0283494	Ak2
318714	FBgn0051404	CG31404
117475	FBcl0444329	117475
117475	FBgn0045473	Gr85a
318715	FBgn0051406	CG31406
318716	FBgn0051407	CG31407
326136	FBgn0051410	Npc2e
318720	FBgn0051413	Qsox4
318721	FBgn0051414	Gba1b
318722	FBgn0051415	CG31415
42084	FBgn0051418	CG31418
326137	FBgn0051419	CG31419
318725	FBgn0046689	Takl1
318727	FBgn0051423	Ir94c
318728	FBgn0051424	Ir94b
64874	FBcl0467795	64874
64874	FBgn0041588	eIF2D
41709	FBcl0418769	41709
41709	FBgn0038197	foxo
326138	FBgn0051431	CG31431
318734	FBgn0051436	CG31436
318735	FBgn0051437	CG31437
318736	FBgn0051438	CheB93b
318737	FBgn0051439	Muc96D
326139	FBgn0051441	CG31441
326140	FBgn0051445	CG31445
318741	FBgn0051446	CG31446
64872	FBcl0420069	64872
64872	FBgn0043069	MESK4
44921	FBgn0013277	Hsp70Ba
326141	FBgn0051450	mRpS18A
41013	FBgn0051453	pch2
318744	FBgn0051454	CG31454
326142	FBgn0051457	CG31457
318746	FBgn0051459	CG31459
318747	FBgn0051460	CG31460
40978	FBgn0051463	CG31463
318749	FBgn0051464	CG31464
42577	FBcl0410373	42577
42577	FBgn0051465	CG31465
318751	FBgn0051467	CG31467
251937	FBgn0047351	CG31468
261628	FBgn0051469	CG31469
40925	FBgn0051472	sgll
318753	FBgn0051473	CG31473
42303	FBgn0051475	CG31475
326144	FBgn0051477	ATPsynepsilonL
41859	FBgn0038319	mRpL9
40826	FBgn0051481	pb
40806	FBgn0051482	CG31482
170876	FBgn0046873	Pif2
31489	FBgn0027564	CG3149
318765	FBgn0051493	CG31493
261626	FBgn0051495	CG31495
326145	FBgn0051496	CG31496
40884	FBgn0051501	nxf4
117459	FBcl0405840	117459
117459	FBgn0044809	TotZ
117462	FBgn0044812	TotC
44121	FBcl0479431	44121
44121	FBgn0028396	TotA
33498	FBcl0417455	33498
33498	FBgn0010263	Rbp9
326146	FBgn0051510	CG31510
326147	FBgn0051515	CG31515
318776	FBgn0051516	CG31516
251711	FBgn0047199	CG31517
318778	FBgn0041621	Or82a
35559	FBcl0428696	35559
35559	FBgn0026761	Trap1
40567	FBgn0051522	CG31522
326148	FBgn0051523	CG31523
318781	FBgn0051524	CG31524
318782	FBgn0051525	CG31525
318785	FBgn0051528	CG31528
41710	FBcl0416325	41710
41710	FBgn0038198	Npc2b
318788	FBgn0051533	CG31533
318790	FBgn0051538	CG31538
318791	FBgn0051542	CG31542
40691	FBgn0051546	CG31546
40663	FBgn0051547	NKCC
318794	FBgn0051548	CG31548
40689	FBgn0051549	CG31549
40661	FBgn0051550	CG31550
318795	FBgn0051551	CG31551
40747	FBgn0046876	Obp83ef
170878	FBgn0046875	Obp83g
40749	FBgn0051559	CG31559
30994	FBgn0023536	CG3156
40772	FBgn0051560	CG31560
318801	FBgn0051561	Osi16
33501	FBgn0260639	gammaTub23C
41919	FBgn0003483	spn-E
33247	FBcl0409511	33247
33247	FBgn0026438	Eaat2
31487	FBcl0464140	31487
31487	FBgn0029789	PGAP1
318834	FBgn0283728	CG31600
318835	FBgn0051601	CG31601
318841	FBgn0261822	Bsg
318842	FBgn0051606	CG31606
318845	FBgn0051609	CG31609
44307	FBgn0262736	Vha16-1
318846	FBgn0051611	His4:CG31611
35427	FBcl0463935	35427
35427	FBgn0051612	CG31612
318847	FBgn0051613	His3:CG31613
318854	FBgn0051617	His1:CG31617
318855	FBgn0051618	His2A:CG31618
35424	FBgn0051619	nolo
37681	FBgn0034834	LS2
117347	FBgn0041245	Gr39b
117346	FBgn0264556	Gr39a
318856	FBgn0023090	dtr
35393	FBgn0051624	CG31624
318859	FBgn0051626	CG31626
318860	FBgn0051627	CG31627
33986	FBcl0470506	33986
33986	FBgn0000053	Gart
37836	FBgn0034961	CG3163
33957	FBgn0051632	sens-2
33931	FBgn0051633	CG31633
33927	FBgn0051634	Oatp26F
33928	FBti0165122	P{GD15793}v33928
318865	FBgn0051636	CG31636
33914	FBgn0051637	CG31637
33910	FBcl0442974	33910
33910	FBgn0051638	CG31638
318866	FBgn0051639	CG31639
33171	FBgn0025683	CG3164
33863	FBgn0266521	stai
326149	FBgn0051642	CG31642
318867	FBgn0051643	CG31643
318868	FBgn0051644	CG31644
33795	FBcl0456168	33795
33795	FBgn0051646	DIP-theta
33776	FBgn0051648	CG31648
33503	FBcl0438941	33503
33503	FBgn0031484	CG3165
326150	FBgn0031673	CG31650
326151	FBgn0031681	Pgant5
318874	FBgn0051658	Nnf1b
318875	FBgn0051659	CG31659
33392	FBcl0456955	33392
33392	FBgn0000097	aop
33690	FBcl0416119	33690
33690	FBgn0051660	smog
33330	FBgn0051661	CG31661
117500	FBgn0045501	Gr22a
33363	FBcl0417973	33363
33363	FBgn0051663	CG31663
33359	FBgn0051664	CG31664
33361	FBgn0051665	wry
33343	FBgn0086758	chinmo
33395	FBcl0401589	33395
33395	FBgn0051668	CG31668
37838	FBcl0451308	37838
37838	FBgn0034962	MAN1
326152	FBgn0031375	erm
326153	FBgn0031390	tho2
48440	FBcl0441014	48440
48440	FBgn0028952	Kebab
35348	FBcl0415507	35348
35348	FBgn0051673	CG31673
318878	FBgn0051674	CG31674
318879	FBgn0051675	CG31675
35351	FBgn0051676	CG31676
318880	FBgn0051677	CG31677
35327	FBcl0447984	35327
35327	FBgn0051678	CG31678
33404	FBcl0396158	33404
33404	FBgn0051679	Tengl3
31612	FBgn0029896	CG3168
318881	FBgn0051680	CG31680
318882	FBgn0051681	CG31681
318883	FBgn0051682	Tengl1
261623	FBgn0051683	CG31683
318886	FBgn0051687	CG31687
35314	FBgn0263355	CG31688
326154	FBgn0031449	CG31689
41461	FBcl0397477	41461
41461	FBgn0037981	Spt3
33455	FBgn0051690	CG31690
117461	FBgn0044811	TotF
35265	FBgn0032820	fbp
318887	FBgn0051693	CG31693
33489	FBgn0051694	CG31694
46000	FBgn0005590	scw
35243	FBcl0477026	35243
35243	FBgn0051697	CG31697
318888	FBgn0051698	CG31698
318904	FBgn0051702	tplus3a
318905	FBgn0051703	tplus3b
318906	FBgn0051704	CG31704
34577	FBcl0467531	34577
34577	FBgn0028490	CG31705
261621	FBgn0051706	CG31706
34231	FBgn0051708	DIP-zeta
261620	FBgn0051709	CG31709
140439	FBgn0046687	Tre1
318907	FBgn0051710	CG31710
34320	FBcl0453430	34320
34320	FBgn0051712	CG31712
318908	FBgn0287788	Datp
318909	FBgn0051715	CG31715
34416	FBcl0438449	34416
34416	FBgn0051716	Cnot4
318911	FBgn0051717	CG31717
318912	FBgn0051718	Ir31a
34438	FBcl0428145	34438
34438	FBgn0051719	RluA-1
41719	FBgn0038206	twf
318914	FBgn0051720	mthl15
34453	FBcl0436570	34453
34453	FBgn0051721	Trim9
34731	FBcl0460337	34731
34731	FBgn0284244	l(2)k05911
34736	FBcl0467507	34736
34736	FBgn0051729	CG31729
37840	FBgn0034964	IntS1
318920	FBgn0051730	CG31730
34783	FBcl0410869	34783
34783	FBgn0028539	Eato
34894	FBcl0415921	34894
34894	FBgn0045842	yuri
49529	FBgn0011239	ms(2)35Ci
318922	FBgn0051735	CG31735
326155	FBgn0051739	AspRS-m
35561	FBcl0403939	35561
35561	FBgn0033079	Fmo-2
261618	FBgn0051740	CG31740
35079	FBgn0051741	CG31741
318924	FBgn0051742	Prosbeta5R2
326156	FBgn0032618	CG31743
117487	FBcl0396693	117487
117487	FBgn0045486	Gr36b
117488	FBgn0045487	Gr36a
117486	FBcl0437421	117486
117486	FBgn0045485	Gr36c
170887	FBgn0046888	CG31750
35118	FBgn0086909	CG31751
35143	FBcl0478534	35143
35143	FBgn0051752	CG31752
35135	FBcl0455628	35135
35135	FBgn0045852	ham
34331	FBgn0051755	SoYb
326158	FBgn0051759	CG31759
30990	FBcl0410771	30990
30990	FBgn0029524	CG3176
34642	FBcl0410938	34642
34642	FBgn0051760	CG31760
34648	FBcl0410481	34648
34648	FBgn0000114	bru1
34652	FBgn0043841	vir-1
318934	FBgn0051769	CG31769
117464	FBgn0028430	He
326159	FBgn0051773	CG31773
33613	FBgn0051774	fred
318935	FBgn0028537	CG31775
33568	FBgn0051776	CG31776
261617	FBgn0051777	CG31777
261616	FBgn0051778	CG31778
318936	FBgn0051779	Acp24A4
33500	FBgn0004584	Rrp1
318937	FBgn0051780	CG31780
326160	FBgn0002939	ninaD
318939	FBgn0051784	CG31784
318940	FBgn0051785	CG31785
318941	FBgn0051787	CG31787
318942	FBgn0051788	CG31788
318943	FBgn0051789	CG31789
35163	FBcl0442095	35163
35163	FBgn0051792	CG31792
326161	FBgn0051793	CG31793
35215	FBcl0479595	35215
35215	FBgn0041789	Pax
33277	FBcl0460598	33277
33277	FBgn0031294	IA-2
35203	FBcl0413870	35203
35203	FBgn0051797	CG31797
318946	FBgn0051798	CG31798
41721	FBgn0262955	RpII140
318947	FBgn0051800	CG31800
318948	FBgn0086681	Mst36Fa
318949	FBgn0051802	CG31802
318950	FBgn0051803	Rsph9
318951	FBgn0051804	CG31804
318952	FBgn0051805	CG31805
261615	FBgn0051806	CG31806
318953	FBgn0051807	CG31807
10178782	FBgn0062978	CG31808
318954	FBgn0051809	CG31809
33499	FBcl0448132	33499
33499	FBgn0024920	Ts
318955	FBgn0051810	CG31810
34803	FBcl0460685	34803
34803	FBgn0028509	CenG1A
318956	FBgn0051812	Tsen2
318957	FBgn0051813	nur
318958	FBgn0051814	DIP-kappa
318959	FBgn0051815	CG31815
318960	FBgn0051816	CG31816
260659	FBgn0028899	CG31817
260658	FBgn0028893	CG31819
37843	FBcl0480090	37843
37843	FBgn0003353	sei
318961	FBgn0051820	CG31820
34938	FBgn0051821	CG31821
326163	FBgn0051823	CG31823
326164	FBgn0051826	CG31826
318965	FBgn0051827	CG31827
35563	FBgn0033081	geminin
318970	FBgn0051832	CG31832
318972	FBgn0051835	CG31835
260645	FBgn0028543	NimB2
31608	FBgn0029892	CG3184
318977	FBgn0260407	mRpS23
318980	FBgn0051848	CG31848
318981	FBgn0051849	Mgat3
318982	FBgn0051851	Naa20B
326166	FBgn0051852	Tap42
318983	FBgn0051855	CG31855
318986	FBgn0051858	t-cup
37846	FBgn0285952	eEF5
326167	FBgn0051860	ZnT33D
318988	FBgn0051861	CG31861
318989	FBgn0051862	CG31862
318990	FBgn0051864	Qtzl
318991	FBgn0051865	Ada1-1
318992	FBgn0051866	Ada1-2
261614	FBgn0051867	CG31867
34530	FBcl0413899	34530
34530	FBgn0032330	Samuel
34490	FBgn0051869	CG31869
31480	FBgn0029783	Sirt4
318993	FBgn0051870	CG31870
34463	FBcl0413434	34463
34463	FBgn0051871	CG31871
34458	FBgn0051872	CG31872
326168	FBgn0260750	Mulk
318995	FBgn0051874	Fum4
318996	FBgn0051875	CG31875
318997	FBgn0051876	Cpr30F
319000	FBgn0051882	CG31882
326169	FBgn0032122	CG31883
34281	FBcl0414292	34281
34281	FBgn0040070	Trx-2
326170	FBgn0032079	CG31886
35565	FBgn0266518	Dpit47
50432	FBcl0401165	50432
50432	FBgn0040958	Peritrophin-15b
319011	FBgn0051897	CG31897
319012	FBgn0051898	CG31898
319014	FBgn0051901	Mur29B
34082	FBcl0425994	34082
34082	FBgn0051902	Spn28Da
319016	FBgn0260479	CG31904
319019	FBgn0051907	Mst27D
261613	FBgn0051908	CG31908
319020	FBgn0051909	CG31909
31209	FBcl0418203	31209
31209	FBgn0023525	CG3191
319021	FBgn0051910	CG31910
33921	FBgn0263916	Ent2
319023	FBgn0051913	CG31913
319025	FBgn0051915	CG31915
326171	FBgn0031668	CG31917
326172	FBgn0031678	Nepl3
31604	FBgn0029888	ND-ASHI
319027	FBgn0051921	CG31921
319028	FBgn0051922	CG31922
319030	FBgn0051924	CG31924
326174	FBgn0051926	CG31926
326175	FBgn0051928	CG31928
117499	FBgn0265138	Gr22c
31208	FBcl0454778	31208
31208	FBgn0000377	crn
14462661	FBgn0045498	Gr22d
117492	FBgn0045500	Gr22b
117349	FBgn0041249	Gr22f
326176	FBgn0051933	CG31933
33338	FBgn0051935	CG31935
117498	FBcl0396108	117498
117498	FBgn0045497	Gr22e
326177	FBgn0031360	CG31937
319033	FBgn0260648	Rrp40
35569	FBcl0445282	35569
35569	FBgn0033087	Hsepi
246672	FBgn0043539	Obp22a
326178	FBgn0051948	CG31948
319042	FBgn0051949	CG31949
45329	FBgn0034968	RpL12
319043	FBgn0051950	Sbat
326179	FBgn0051952	CG31952
33572	FBcl0443862	33572
33572	FBgn0051954	CG31954
319045	FBgn0051955	CG31955
261610	FBgn0051956	Pgant4
319046	FBgn0051957	CG31957
319047	FBgn0051960	CG31960
319048	FBgn0051961	TBCC
44382	FBcl0464502	44382
44382	FBgn0020376	Sr-CIII
33158	FBgn0051973	Cda5
33174	FBcl0460739	33174
33174	FBgn0051974	CG31974
319052	FBgn0051975	CG31975
326181	FBgn0051976	ovm
31602	FBgn0029887	CG3198
326182	FBgn0051988	CG31988
33778	FBcl0437314	33778
33778	FBgn0051989	Cap-D3
41725	FBcl0451161	41725
41725	FBgn0038210	CG3199
44887	FBcl0423884	44887
44887	FBgn0004797	mdy
43808	FBcl0452842	43808
43808	FBgn0051992	gw
319064	FBgn0051997	CG31997
43774	FBgn0051998	CG31998
43777	FBcl0477717	43777
43777	FBgn0051999	CG31999
38075	FBgn0016715	Reg-2
317815	FBgn0052000	anne
317817	FBgn0052006	CG32006
31474	FBcl0453245	31474
31474	FBgn0004687	Mlc-c
43836	FBcl0428792	43836
43836	FBgn0052016	4E-T
317823	FBgn0052017	CG32017
317824	FBgn0011642	Zyx
43814	FBgn0005666	bt
317826	FBgn0052022	CG32022
317827	FBgn0052023	CG32023
317828	FBgn0052024	CG32024
317829	FBgn0052026	CG32026
38990	FBcl0397256	38990
38990	FBgn0052029	Cpr66D
31613	FBcl0409876	31613
31613	FBgn0029897	RpL17
39041	FBgn0000116	Argk
192535	FBcl0422235	192535
192535	FBgn0043806	CG32032
39105	FBcl0440554	39105
39105	FBgn0052036	CG32036
326183	FBgn0052037	CG32037
317833	FBgn0266124	ghi
317834	FBgn0052039	CG32039
37850	FBgn0283666	Rap2l
317835	FBgn0052040	CG32040
39062	FBgn0035975	PGRP-LA
39122	FBgn0016081	fry
326184	FBgn0044328	CG32052
39178	FBgn0052053	CG32053
326185	FBgn0052054	CG32054
39188	FBcl0402806	39188
39188	FBgn0052055	CG32055
326186	FBgn0052056	scramb1
39180	FBcl0414891	39180
39180	FBgn0052057	dpr10
317838	FBgn0052058	Ir67c
31207	FBcl0395614	31207
31207	FBgn0023523	Or2a
39196	FBcl0440732	39196
39196	FBgn0052061	CG32061
39198	FBcl0436376	39198
39198	FBgn0052062	Rbfox1
326187	FBgn0045770	S-Lap3
326188	FBgn0052064	S-Lap4
39206	FBgn0052066	CG32066
39212	FBgn0010762	simj
326189	FBgn0052068	Adi1
39235	FBcl0457464	39235
39235	FBgn0052069	CG32069
39246	FBgn0052071	CG32071
317841	FBgn0052072	Elo68alpha
326191	FBgn0052073	CG32073
317842	FBgn0052074	CG32074
326192	FBgn0052075	CG32075
326193	FBgn0052076	Alg10
64867	FBcl0402607	64867
64867	FBgn0014368	nol
39230	FBcl0402445	39230
39230	FBgn0052079	CG32079
31473	FBgn0029778	RhoGAP5A
326194	FBgn0052081	CG32081
39258	FBgn0052082	IRSp53
39311	FBcl0463334	39311
39311	FBgn0052085	CG32085
326195	FBgn0052086	CG32086
39323	FBcl0408501	39323
39323	FBgn0052087	CG32087
326196	FBgn0052088	sunn
39282	FBgn0028668	Vha16-2
37852	FBcl0463520	37852
37852	FBgn0034971	Gpat4
317846	FBgn0028667	Vha16-3
39307	FBgn0052091	CG32091
317849	FBgn0052095	CG32095
39368	FBgn0041096	rols
317852	FBgn0052099	CG32099
33445	FBgn0026479	Drp1
39400	FBcl0463838	39400
39400	FBgn0052100	CG32100
317854	FBgn0052102	CG32102
39415	FBcl0420041	39415
39415	FBgn0052103	SCaMC
39413	FBcl0444645	39413
39413	FBgn0052104	CG32104
39406	FBgn0052105	Lmx1a
317855	FBgn0052106	CG32106
317856	FBgn0052107	CG32107
39444	FBgn0052109	CG32109
317858	FBgn0052110	CG32110
317860	FBgn0052112	CG32112
39448	FBcl0462768	39448
39448	FBgn0052113	Vps13D
317862	FBgn0052115	CG32115
317864	FBgn0052117	CG32117
317866	FBgn0052119	CG32119
33576	FBcl0469893	33576
33576	FBgn0031547	Sr-CIV
45328	FBcl0448133	45328
45328	FBgn0002573	sens
317867	FBgn0052121	CG32121
33574	FBgn0031545	CG3213
39518	FBcl0472924	39518
39518	FBgn0086708	stv
39552	FBcl0466675	39552
39552	FBgn0052133	Ptip
39564	FBcl0411546	39564
39564	FBgn0285896	btl
317878	FBgn0263232	Nxf3
117407	FBgn0043550	Tsp68C
39537	FBcl0410625	39537
39537	FBgn0052137	CG32137
39561	FBgn0267795	Frl
39569	FBgn0042630	Sox21b
33443	FBgn0031436	ND-B17.2
317880	FBgn0052141	saturn
39596	FBgn0041604	dlp
251690	FBgn0047178	CG32147
251924	FBgn0047338	CG32148
39693	FBgn0036518	RhoGAP71E
37672	FBgn0034825	Gpdh2
39727	FBgn0052150	meru
317885	FBgn0052152	CG32152
39778	FBcl0449914	39778
39778	FBgn0263608	l(3)72Dr
317887	FBgn0263607	l(3)72Dp
49070	FBgn0005536	Mbs
39831	FBgn0261799	dsx-c73A
37376	FBcl0441926	37376
37376	FBgn0034568	CG3216
317890	FBgn0052161	CG32161
317891	FBgn0052163	CG32163
59215	FBcl0468346	59215
59215	FBgn0042177	Arts
59216	FBgn0042178	Apl
39919	FBcl0438078	39919
39919	FBgn0260943	Rbp6
38088	FBgn0025676	CkIIalpha-i3
317894	FBgn0052170	CG32170
261607	FBgn0052174	Coq4
39944	FBgn0052176	CG32176
326197	FBgn0052177	Ndfip
64879	FBgn0043025	Adgf-A2
326198	FBgn0052179	Krn
47781	FBgn0000810	fs(1)K10
39962	FBgn0000567	Eip74EF
317897	FBgn0052181	CG32181
317898	FBgn0052182	CG32182
39972	FBcl0451729	39972
39972	FBti0166288	P{GD8983}v39972
317900	FBgn0052185	edin
39980	FBcl0416114	39980
39980	FBgn0052187	CG32187
317901	FBgn0052188	CG32188
317902	FBgn0052189	CG32189
37671	FBcl0463559	37671
37671	FBgn0034824	Klp59C
39978	FBgn0052190	NUCB1
317903	FBgn0052191	CG32191
317904	FBgn0052192	CG32192
317907	FBgn0052195	CG32195
317908	FBgn0052196	CG32196
44482	FBgn0028416	Met75Ca
317909	FBgn0052198	CG32198
40028	FBcl0460282	40028
40028	FBgn0052199	CG32199
317911	FBgn0052201	CG32201
326199	FBgn0052202	CG32202
317912	FBgn0052203	Spn75F
317913	FBgn0052204	CG32204
40105	FBgn0052206	CG32206
317916	FBgn0052208	825-Oak
40150	FBgn0260653	serp
37377	FBgn0034569	dgt3
40127	FBcl0424470	40127
40127	FBgn0262517	Ltn1
40134	FBcl0419481	40134
40134	FBgn0010417	Taf6
317917	FBgn0052212	CG32212
317918	FBgn0052213	CG32213
317919	FBgn0052214	CG32214
40171	FBcl0464569	40171
40171	FBgn0014037	Su(Tpl)
317922	FBgn0052219	CG32219
39114	FBgn0036014	CG3222
317923	FBgn0052220	Csas
317924	FBgn0052221	CG32221
317926	FBgn0052225	CG32225
40229	FBcl0462183	40229
40229	FBgn0052226	Pex23
40225	FBgn0052227	gogo
326202	FBgn0052228	CG32228
40947	FBgn0037538	CG3223
317928	FBgn0052230	ND-MLRQ
317930	FBgn0052232	CG32232
251916	FBgn0047330	CG32235
249170	FBgn0046793	CG32236
38584	FBgn0052237	CG32237
326203	FBgn0052238	TTLL1B
38578	FBgn0035574	RhoGEF64C
31600	FBgn0029885	CG3224
317933	FBgn0052240	CG32240
317934	FBgn0052241	CG32241
317935	FBgn0052243	CG32243
317936	FBgn0052246	CG32246
317938	FBgn0052248	CG32248
317939	FBgn0052249	CG32249
33680	FBcl0472690	33680
33680	FBgn0031631	CG3225
38532	FBgn0052250	PMP34
326205	FBgn0052251	Claspin
117477	FBcl0411102	117477
117477	FBgn0052255	Gr64f
117479	FBgn0045477	Gr64c
117480	FBgn0045478	Gr64b
3771916	FBgn0045476	Gr64e
317942	FBgn0052259	CG32259
31597	FBcl0433832	31597
31597	FBgn0029882	CG3226
317943	FBgn0052260	CG32260
117481	FBgn0045479	Gr64a
38445	FBcl0455067	38445
38445	FBgn0052262	CG32262
317944	FBgn0052263	CG32263
38438	FBcl0444680	38438
38438	FBgn0052264	CG32264
317945	FBgn0052266	CG32266
317946	FBgn0052267	CG32267
38416	FBgn0052268	Drsl6
3772569	FBgn0052269	CG32269
33441	FBcl0479103	33441
33441	FBgn0031434	insv
3772375	FBgn0052270	CG32270
38392	FBgn0052271	CG32271
326207	FBgn0052274	Drsl1
251645	FBgn0047135	CG32276
38393	FBgn0052277	CG32277
38382	FBcl0423811	38382
38382	FBgn0052278	CG32278
38408	FBgn0052279	Drsl2
31205	FBgn0001330	kz
317952	FBgn0052280	CG32280
317953	FBgn0052281	CG32281
317954	FBgn0052282	Drsl4
317955	FBgn0052283	Drsl3
317956	FBgn0052284	CG32284
317962	FBgn0260480	CG32295
38338	FBcl0405822	38338
38338	FBgn0052296	Mrtf
317963	FBgn0052298	CG32298
317964	FBgn0052299	CG32299
38288	FBcl0460042	38288
38288	FBgn0015360	oxt
38285	FBcl0432827	38285
38285	FBgn0052301	CG32301
38293	FBcl0442643	38293
38293	FBgn0052302	CG32302
317966	FBgn0052304	obst-I
317967	FBgn0052305	CG32305
37857	FBgn0086129	snama
317973	FBgn0052313	CG32313
46719	FBgn0024510	dlt
2768976	FBgn0052318	CG32318
317976	FBgn0052319	Naa30B
317977	FBgn0052320	CG32320
38142	FBcl0411098	38142
38142	FBgn0052333	CG32333
261663	FBgn0063667	CG32335
33571	FBcl0433888	33571
33571	FBgn0014396	tim
38055	FBgn0052343	Atac3
326208	FBgn0052344	CG32344
44811	FBgn0000541	E(bx)
317987	FBgn0052350	Vps11
326209	FBgn0052351	S-Lap2
50302	FBcl0403735	50302
50302	FBgn0052354	CG32354
45879	FBgn0001253	ImpE1
317996	FBgn0052364	tut
38876	FBgn0052365	CG32365
317997	FBgn0052368	CG32368
38873	FBgn0052369	CG32369
317999	FBgn0052371	CG32371
38845	FBcl0407696	38845
38845	FBgn0268063	ltl
318000	FBgn0052373	CG32373
38848	FBcl0464484	38848
38848	FBgn0052374	CG32374
318002	FBgn0052376	CG32376
326211	FBgn0052379	CG32379
33567	FBcl0469401	33567
33567	FBgn0031540	Pif1
38823	FBgn0052380	SMSr
38801	FBgn0035756	unc-13-4A
38833	FBcl0395217	38833
38833	FBgn0052382	sphinx2
318005	FBgn0052383	sphinx1
192611	FBgn0250849	CG32388
31464	FBgn0029769	frma
318007	FBgn0052391	CG32391
38751	FBcl0457708	38751
38751	FBgn0052392	Rsph3
117342	FBgn0041232	CG32395
117406	FBgn0052396	CG32396
318008	FBgn0263973	jv
33440	FBcl0417249	33440
33440	FBgn0026778	Rad1
48382	FBgn0020644	Lcp65Ab1
318011	FBgn0041625	Or65a
318012	FBgn0041624	Or65b
318013	FBgn0041623	Or65c
38706	FBcl0436712	38706
38706	FBgn0052404	Cpr65Aw
318014	FBgn0052405	Cpr65Av
38677	FBcl0431335	38677
38677	FBgn0052406	PVRAP
38667	FBgn0052407	CG32407
318016	FBgn0052409	CG32409
33565	FBcl0400141	33565
33565	FBgn0005616	msl-2
38663	FBcl0434799	38663
38663	FBgn0052412	QC
318018	FBgn0052413	CG32413
38649	FBgn0040298	Myt1
326214	FBgn0052418	vito
33581	FBgn0004892	sob
38605	FBgn0052423	shep
40273	FBgn0052425	CG32425
50105	FBgn0052428	CG32428
40310	FBgn0052432	CG32432
117476	FBgn0045474	Gr77a
40327	FBcl0401695	40327
40327	FBgn0026179	siz
43901	FBcl0428217	43901
43901	FBgn0021760	chb
40362	FBcl0427129	40362
40362	FBgn0052436	CG32436
40366	FBcl0419811	40366
40366	FBgn0052437	CG32437
326215	FBgn0052438	SMC5
33678	FBcl0401568	33678
33678	FBgn0287234	slf
318030	FBgn0052440	CG32440
40396	FBcl0396100	40396
40396	FBgn0052441	EMC10
318031	FBgn0052442	Arv1
40358	FBcl0474468	40358
40358	FBgn0003042	Pc
40406	FBcl0453310	40406
40406	FBgn0043783	CG32444
261603	FBgn0052445	CG32445
326216	FBgn0052446	Atox1
40412	FBcl0407011	40412
40412	FBgn0052447	CG32447
318032	FBgn0052448	CG32448
37493	FBcl0467216	37493
37493	FBgn0025573	PpN58A
318034	FBgn0052450	CG32450
40495	FBgn0052451	SPoCk
318035	FBgn0052452	CG32452
318036	FBgn0052453	CG32453
318037	FBgn0260481	CG32454
318040	FBgn0052457	CG32457
40502	FBgn0052459	CG32459
33564	FBcl0409124	33564
33564	FBgn0031538	CG3246
318042	FBgn0052461	CG32461
318043	FBgn0052462	CG32462
318044	FBgn0052463	Tengl2
45467	FBgn0013576	mtd
41636	FBgn0052473	CG32473
43174	FBgn0039411	dysf
38013	FBcl0422231	38013
38013	FBgn0052475	mthl8
318046	FBgn0052476	mthl14
38103	FBcl0472413	38103
38103	FBgn0052479	Usp10
33562	FBcl0417294	33562
33562	FBgn0031536	Cog3
318050	FBgn0052483	CG32483
326219	FBgn0052484	Sk2
38363	FBgn0052485	CG32485
38367	FBcl0465764	38367
38367	FBgn0266918	CG32486
38358	FBgn0052487	CG32487
326220	FBgn0052488	CG32488
31459	FBcl0403986	31459
31459	FBgn0263987	spoon
64877	FBgn0041605	cpx
49228	FBgn0002781	mod(mdg4)
318053	FBgn0052495	Gss2
31309	FBcl0411860	31309
31309	FBgn0000479	dnc
33144	FBgn0052499	Cda4
40942	FBgn0010401	Os-C
2768879	FBgn0285970	CG32500
45031	FBcl0408335	45031
45031	FBgn0023177	Pp4-19C
318059	FBgn0052506	tbc
318060	FBgn0052507	CG32507
33671	FBcl0416153	33671
33671	FBgn0031622	CG3251
33085	FBcl0436108	33085
33085	FBgn0052512	CG32512
33083	FBgn0031150	bves
31457	FBcl0426700	31457
31457	FBgn0029762	NAAT1
33098	FBgn0052521	CG32521
318071	FBgn0052523	CG32523
32990	FBcl0435262	32990
32990	FBgn0052528	parvin
33000	FBcl0414148	33000
33000	FBgn0052529	Hers
37861	FBgn0041706	CG3253
117414	FBgn0044030	mRpS14
32943	FBcl0472834	32943
32943	FBgn0052532	CG32532
32933	FBcl0396060	32933
32933	FBgn0052533	CG32533
32922	FBgn0052536	CG32536
318079	FBgn0052537	CG32537
32928	FBcl0424588	32928
32928	FBgn0086778	nAChRalpha7
33556	FBcl0420795	33556
33556	FBgn0031530	Pgant2
32864	FBcl0479268	32864
32864	FBgn0030954	CCKLR-17D3
318082	FBgn0052544	CG32544
3346150	FBgn0052547	CG32547
32826	FBgn0052548	CG32548
32822	FBcl0451227	32822
32822	FBgn0052549	CG32549
318085	FBgn0052551	CG32551
32767	FBgn0052554	CG32554
32743	FBgn0026375	RhoGAPp190
32748	FBcl0441079	32748
32748	FBgn0263258	chas
326221	FBgn0052557	Mco4
32706	FBgn0052563	CG32563
326222	FBgn0052564	CG32564
32659	FBcl0399389	32659
32659	FBgn0052568	CG32568
318092	FBgn0052569	TwdlZ
37862	FBcl0458676	37862
37862	FBgn0034978	CG3257
318093	FBgn0052570	TwdlY
318094	FBgn0052571	TwdlX
32657	FBcl0402014	32657
32657	FBgn0052572	CG32572
32638	FBgn0052573	CG32573
326223	FBgn0052574	Twdlalpha
32613	FBgn0026575	hang
318095	FBgn0052576	CG32576
64875	FBcl0435424	64875
